incident_id,datetime_reported,datetime_cleared,duration_min,location_id,road_code,road_name,area,direction,latitude,longitude,incident_type,severity,lanes_blocked,total_lanes,response_time_min,weather_condition,precip_mm,is_peak_hour,source
INC2971,2025-03-11 09:00:00,2025-03-11 09:58:00,58,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29584,55.35786,Minor Accident,Medium,1,5,14,Sunny,0.0,1,Public Report (app)
INC3169,2025-03-11 13:00:00,2025-03-11 13:52:00,52,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.2327,55.32937,Vehicle Fire,High,2,5,10,Sunny,0.0,0,CCTV Detection
INC2650,2025-03-11 17:00:00,2025-03-11 17:26:00,26,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21168,55.28012,Debris on Road,Low,1,6,12,Hazy,0.0,1,Police Report
INC2914,2025-03-11 17:00:00,2025-03-11 17:32:00,32,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.98857,55.1696,Vehicle Breakdown,Low,1,6,17,Hazy,0.0,1,RTA Control Room
INC2694,2025-03-12 07:00:00,2025-03-12 07:49:00,49,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.2129,55.2838,Vehicle Breakdown,Low,1,6,10,Sunny,0.0,1,CCTV Detection
INC2739,2025-03-12 18:00:00,2025-03-12 18:26:00,26,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.1186,55.20158,Vehicle Breakdown,Low,1,7,13,Sunny,0.0,1,RTA Control Room
INC2972,2025-03-13 20:00:00,2025-03-13 20:42:00,42,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29474,55.35682,Vehicle Breakdown,Low,1,5,12,Clear,0.0,1,RTA Control Room
INC3225,2025-03-14 18:00:00,2025-03-14 18:42:00,42,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24291,55.31528,Vehicle Breakdown,Low,1,4,15,Sunny,0.0,1,CCTV Detection
INC3294,2025-03-15 17:00:00,2025-03-15 17:39:00,39,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20494,55.24771,Vehicle Breakdown,Low,1,3,13,Sunny,0.0,1,RTA Control Room
INC3040,2025-03-15 18:00:00,2025-03-15 18:32:00,32,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26723,55.33554,Vehicle Breakdown,Low,1,5,9,Sunny,0.0,1,RTA Control Room
INC2651,2025-03-16 06:00:00,2025-03-16 06:25:00,25,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21095,55.27878,Minor Accident,Medium,2,6,5,Clear,0.0,0,Police Report
INC2836,2025-03-17 08:00:00,2025-03-17 08:14:00,14,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18296,55.27112,Debris on Road,Low,1,5,6,Sunny,0.0,1,RTA Control Room
INC2695,2025-03-17 19:00:00,2025-03-17 19:33:00,33,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.2114,55.2777,Minor Accident,Medium,2,6,16,Dust/Sandstorm,0.0,1,Police Report
INC3226,2025-03-17 20:00:00,2025-03-17 21:00:00,60,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23975,55.31513,Minor Accident,Medium,2,4,9,Dust/Sandstorm,0.0,1,Public Report (app)
INC2792,2025-03-17 22:00:00,2025-03-17 22:37:00,37,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11769,55.20319,Stalled Vehicle,Low,1,7,8,Clear,0.0,0,CCTV Detection
INC2740,2025-03-18 17:00:00,2025-03-18 17:35:00,35,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11636,55.19575,Vehicle Breakdown,Low,1,7,10,Sunny,0.0,1,Police Report
INC2837,2025-03-19 08:00:00,2025-03-19 08:11:00,11,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18354,55.27371,Minor Accident,Medium,1,5,3,Partly Cloudy,0.0,1,Police Report
INC3170,2025-03-20 05:00:00,2025-03-20 05:23:00,23,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23056,55.32985,Vehicle Breakdown,Low,1,5,14,Clear,0.0,0,Police Report
INC2548,2025-03-20 18:00:00,2025-03-20 18:29:00,29,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22139,55.27892,Debris on Road,Low,1,6,10,Partly Cloudy,0.0,1,Public Report (app)
INC3264,2025-03-20 21:00:00,2025-03-21 02:08:00,308,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.18974,55.29112,Flooding,High,2,5,3,Clear,0.0,0,RTA Control Room
INC3227,2025-03-21 03:00:00,2025-03-21 03:30:00,30,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23944,55.31871,Vehicle Breakdown,Low,1,4,3,Clear,0.0,0,RTA Control Room
INC3117,2025-03-21 18:00:00,2025-03-21 19:22:00,82,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24734,55.35316,Major Accident,High,2,4,9,Partly Cloudy,0.0,1,RTA Control Room
INC3171,2025-03-22 01:00:00,2025-03-22 01:17:00,17,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23368,55.33298,Vehicle Breakdown,Low,1,5,10,Clear,0.0,0,Police Report
INC2838,2025-03-22 20:00:00,2025-03-22 20:19:00,19,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18561,55.27147,Debris on Road,Low,1,5,3,Clear,0.0,1,RTA Control Room
INC2793,2025-03-23 08:00:00,2025-03-23 09:03:00,63,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.12568,55.19812,Minor Accident,Medium,2,7,7,Partly Cloudy,0.0,1,RTA Control Room
INC2973,2025-03-23 21:00:00,2025-03-23 21:45:00,45,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29086,55.35353,Minor Accident,Medium,2,5,8,Clear,0.0,0,Police Report
INC2941,2025-03-24 23:00:00,2025-03-24 23:06:00,6,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17072,55.43959,Vehicle Breakdown,Low,1,5,10,Clear,0.0,0,RTA Control Room
INC2599,2025-03-26 03:00:00,2025-03-26 04:00:00,60,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22126,55.2855,Minor Accident,Medium,2,6,9,Clear,0.0,0,Police Report
INC2839,2025-03-26 18:00:00,2025-03-26 18:44:00,44,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18213,55.2674,Minor Accident,Medium,1,5,9,Sunny,0.0,1,CCTV Detection
INC2652,2025-03-27 18:00:00,2025-03-27 18:46:00,46,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21139,55.27957,Minor Accident,Medium,2,6,9,Sunny,0.0,1,RTA Control Room
INC2600,2025-03-27 23:00:00,2025-03-27 23:30:00,30,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22266,55.28223,Vehicle Breakdown,Low,1,6,12,Clear,0.0,0,RTA Control Room
INC3172,2025-03-28 07:00:00,2025-03-28 07:08:00,8,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.2318,55.3278,Minor Accident,Medium,2,5,3,Partly Cloudy,0.0,1,RTA Control Room
INC3173,2025-03-28 07:00:00,2025-03-28 07:43:00,43,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23343,55.32907,Minor Accident,Medium,1,5,7,Partly Cloudy,0.0,1,CCTV Detection
INC2741,2025-03-28 08:00:00,2025-03-28 08:22:00,22,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11676,55.19878,Debris on Road,Low,1,7,5,Sunny,0.0,1,Public Report (app)
INC3041,2025-03-29 07:00:00,2025-03-29 07:27:00,27,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26928,55.33992,Minor Accident,Medium,1,5,7,Partly Cloudy,0.0,1,Public Report (app)
INC2915,2025-03-29 11:00:00,2025-03-29 11:48:00,48,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99159,55.16968,Minor Accident,Medium,1,6,15,Sunny,0.0,0,RTA Control Room
INC3118,2025-03-31 18:00:00,2025-03-31 18:22:00,22,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24745,55.35081,Vehicle Breakdown,Low,1,4,9,Sunny,0.0,1,Public Report (app)
INC2974,2025-04-01 07:00:00,2025-04-01 07:24:00,24,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29406,55.35291,Vehicle Breakdown,Low,1,5,13,Sunny,0.0,1,CCTV Detection
INC2879,2025-04-02 17:00:00,2025-04-02 17:16:00,16,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.1492,55.23638,Vehicle Breakdown,Low,1,5,4,Sunny,0.0,1,CCTV Detection
INC3325,2025-04-02 22:00:00,2025-04-02 22:47:00,47,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89517,55.1624,Minor Accident,Medium,1,4,8,Clear,0.0,0,RTA Control Room
INC2840,2025-04-03 02:00:00,2025-04-03 02:09:00,9,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18546,55.26907,Minor Accident,Medium,1,5,7,Clear,0.0,0,Police Report
INC3265,2025-04-03 09:00:00,2025-04-03 10:02:00,62,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19678,55.28702,Minor Accident,Medium,1,5,3,Partly Cloudy,0.0,1,RTA Control Room
INC2549,2025-04-03 20:00:00,2025-04-03 20:32:00,32,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22277,55.28261,Vehicle Breakdown,Low,1,6,3,Clear,0.0,1,RTA Control Room
INC2653,2025-04-05 23:00:00,2025-04-05 23:58:00,58,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21011,55.27965,Minor Accident,Medium,2,6,8,Clear,0.0,0,Public Report (app)
INC3042,2025-04-06 14:00:00,2025-04-06 14:40:00,40,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26522,55.33711,Stalled Vehicle,Low,1,5,4,Sunny,0.0,0,Police Report
INC3119,2025-04-06 18:00:00,2025-04-06 18:38:00,38,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24645,55.34919,Vehicle Breakdown,Low,1,4,5,Sunny,0.0,1,Police Report
INC3326,2025-04-07 03:00:00,2025-04-07 03:48:00,48,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89782,55.16396,Minor Accident,Medium,1,4,6,Clear,0.0,0,RTA Control Room
INC2880,2025-04-07 23:00:00,2025-04-08 03:54:00,294,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14939,55.23203,Road Closure (Planned),Medium,4,5,7,Clear,0.0,0,Police Report
INC3043,2025-04-08 11:00:00,2025-04-08 11:28:00,28,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26932,55.33596,Vehicle Breakdown,Low,1,5,6,Hazy,0.0,0,RTA Control Room
INC2601,2025-04-08 12:00:00,2025-04-08 12:20:00,20,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22576,55.27987,Stalled Vehicle,Low,1,6,3,Partly Cloudy,0.0,0,CCTV Detection
INC3228,2025-04-08 17:00:00,2025-04-08 17:26:00,26,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23757,55.31383,Vehicle Breakdown,Low,1,4,3,Sunny,0.0,1,RTA Control Room
INC3266,2025-04-08 18:00:00,2025-04-08 18:49:00,49,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19139,55.28795,Vehicle Breakdown,Low,1,5,8,Partly Cloudy,0.0,1,RTA Control Room
INC2916,2025-04-08 22:00:00,2025-04-08 22:19:00,19,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99289,55.16755,Vehicle Breakdown,Low,1,6,16,Clear,0.0,0,RTA Control Room
INC2742,2025-04-09 13:00:00,2025-04-09 13:15:00,15,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11859,55.2001,Vehicle Breakdown,Low,1,7,13,Sunny,0.0,0,CCTV Detection
INC3044,2025-04-09 15:00:00,2025-04-09 15:15:00,15,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26667,55.33588,Minor Accident,Medium,1,5,7,Sunny,0.0,0,Police Report
INC2654,2025-04-10 09:00:00,2025-04-10 09:30:00,30,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.212,55.27697,Stalled Vehicle,Low,1,6,9,Sunny,0.0,1,Public Report (app)
INC2550,2025-04-10 12:00:00,2025-04-10 15:45:00,225,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22315,55.27963,Flooding,High,3,6,4,Sunny,0.0,0,RTA Control Room
INC2975,2025-04-10 20:00:00,2025-04-10 20:32:00,32,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29725,55.35908,Minor Accident,Medium,2,5,7,Clear,0.0,1,RTA Control Room
INC3327,2025-04-11 10:00:00,2025-04-11 10:20:00,20,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89495,55.15673,Debris on Road,Low,1,4,5,Sunny,0.0,0,Police Report
INC2881,2025-04-11 16:00:00,2025-04-11 16:39:00,39,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14595,55.23507,Stalled Vehicle,Low,1,5,5,Sunny,0.0,1,RTA Control Room
INC2551,2025-04-12 17:00:00,2025-04-12 17:31:00,31,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22475,55.28588,Minor Accident,Medium,2,6,7,Sunny,0.0,1,RTA Control Room
INC3295,2025-04-13 11:00:00,2025-04-13 11:31:00,31,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20531,55.24705,Vehicle Breakdown,Low,1,3,4,Sunny,0.0,0,CCTV Detection
INC2794,2025-04-13 13:00:00,2025-04-13 13:12:00,12,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.12148,55.20054,Vehicle Breakdown,Low,1,7,7,Sunny,0.0,0,RTA Control Room
INC2942,2025-04-13 17:00:00,2025-04-13 17:42:00,42,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.16793,55.44334,Minor Accident,Medium,2,5,11,Sunny,0.0,1,Police Report
INC2655,2025-04-13 20:00:00,2025-04-13 20:49:00,49,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21241,55.27612,Minor Accident,Medium,2,6,7,Clear,0.0,1,RTA Control Room
INC2602,2025-04-14 11:00:00,2025-04-14 11:26:00,26,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22194,55.28293,Debris on Road,Low,1,6,11,Sunny,0.0,0,Public Report (app)
INC2976,2025-04-14 12:00:00,2025-04-14 12:18:00,18,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29662,55.35589,Vehicle Breakdown,Low,1,5,16,Sunny,0.0,0,RTA Control Room
INC2795,2025-04-14 13:00:00,2025-04-14 13:05:00,5,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11672,55.20022,Vehicle Breakdown,Low,1,7,11,Partly Cloudy,0.0,0,Police Report
INC2796,2025-04-15 15:00:00,2025-04-15 15:44:00,44,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11913,55.20063,Minor Accident,Medium,1,7,9,Sunny,0.0,0,CCTV Detection
INC2977,2025-04-16 06:00:00,2025-04-16 06:18:00,18,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29667,55.35362,Vehicle Breakdown,Low,1,5,6,Clear,0.0,0,Public Report (app)
INC3296,2025-04-16 20:00:00,2025-04-16 22:35:00,155,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.21037,55.24907,Major Accident,High,2,3,6,Clear,0.0,1,Police Report
INC2943,2025-04-17 11:00:00,2025-04-17 16:41:00,341,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17147,55.44155,Road Closure (Planned),Medium,1,5,10,Sunny,0.0,0,CCTV Detection
INC2603,2025-04-17 15:00:00,2025-04-17 15:50:00,50,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22423,55.28163,Stalled Vehicle,Low,1,6,6,Partly Cloudy,0.0,0,Public Report (app)
INC3120,2025-04-17 16:00:00,2025-04-17 16:37:00,37,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24781,55.35401,Vehicle Breakdown,Low,1,4,12,Hazy,0.0,1,Public Report (app)
INC3297,2025-04-17 16:00:00,2025-04-17 16:36:00,36,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20752,55.24709,Minor Accident,Medium,2,3,10,Hazy,0.0,1,Police Report
INC2841,2025-04-17 18:00:00,2025-04-17 18:16:00,16,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18684,55.26794,Vehicle Breakdown,Low,1,5,11,Sunny,0.0,1,RTA Control Room
INC2552,2025-04-17 19:00:00,2025-04-17 19:05:00,5,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22006,55.28584,Vehicle Breakdown,Low,1,6,3,Clear,0.0,1,Police Report
INC3298,2025-04-18 12:00:00,2025-04-18 12:40:00,40,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.2081,55.24488,Minor Accident,Medium,2,3,10,Sunny,0.0,0,Public Report (app)
INC2842,2025-04-18 17:00:00,2025-04-18 17:25:00,25,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18473,55.27378,Vehicle Breakdown,Low,1,5,9,Sunny,0.0,1,CCTV Detection
INC3045,2025-04-19 16:00:00,2025-04-19 16:55:00,55,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26447,55.33775,Vehicle Fire,High,1,5,3,Sunny,0.0,1,RTA Control Room
INC2743,2025-04-19 17:00:00,2025-04-19 17:49:00,49,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11917,55.20101,Minor Accident,Medium,1,7,8,Sunny,0.0,1,Police Report
INC2882,2025-04-20 16:00:00,2025-04-20 16:11:00,11,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14799,55.23576,Minor Accident,Medium,2,5,8,Sunny,0.0,1,Police Report
INC3229,2025-04-21 17:00:00,2025-04-21 17:38:00,38,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24069,55.31346,Minor Accident,Medium,1,4,4,Sunny,0.0,1,CCTV Detection
INC2843,2025-04-21 18:00:00,2025-04-21 18:18:00,18,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18563,55.2702,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,1,Police Report
INC2797,2025-04-22 15:00:00,2025-04-22 15:23:00,23,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11991,55.20127,Stalled Vehicle,Low,1,7,4,Hazy,0.0,0,Public Report (app)
INC3230,2025-04-23 09:00:00,2025-04-23 09:49:00,49,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23934,55.31867,Minor Accident,Medium,1,4,10,Sunny,0.0,1,CCTV Detection
INC2978,2025-04-23 14:00:00,2025-04-23 14:57:00,57,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29512,55.35787,Minor Accident,Medium,2,5,9,Hazy,0.0,0,RTA Control Room
INC3046,2025-04-23 18:00:00,2025-04-23 18:25:00,25,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26846,55.33583,Vehicle Breakdown,Low,1,5,11,Partly Cloudy,0.0,1,RTA Control Room
INC3299,2025-04-24 17:00:00,2025-04-24 17:05:00,5,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20937,55.2485,Vehicle Breakdown,Low,1,3,10,Sunny,0.0,1,RTA Control Room
INC2604,2025-04-24 18:00:00,2025-04-24 18:09:00,9,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22467,55.28263,Vehicle Breakdown,Low,1,6,4,Sunny,0.0,1,RTA Control Room
INC2844,2025-04-25 08:00:00,2025-04-25 08:33:00,33,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18468,55.26459,Vehicle Breakdown,Low,1,5,10,Sunny,0.0,1,Police Report
INC2979,2025-04-25 12:00:00,2025-04-25 12:24:00,24,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29446,55.35362,Stalled Vehicle,Low,1,5,7,Sunny,0.0,0,Public Report (app)
INC2883,2025-04-25 16:00:00,2025-04-25 16:47:00,47,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15123,55.23296,Major Accident,High,3,5,3,Sunny,0.0,1,Police Report
INC2656,2025-04-27 07:00:00,2025-04-27 07:28:00,28,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21315,55.27626,Debris on Road,Low,1,6,5,Sunny,0.0,1,Police Report
INC3047,2025-04-28 12:00:00,2025-04-28 12:18:00,18,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26692,55.33629,Debris on Road,Low,1,5,9,Sunny,0.0,0,RTA Control Room
INC3121,2025-04-29 09:00:00,2025-04-29 09:26:00,26,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.2473,55.35163,Vehicle Breakdown,Low,1,4,8,Hazy,0.0,1,RTA Control Room
INC2980,2025-04-29 17:00:00,2025-04-29 18:34:00,94,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29655,55.35364,Major Accident,High,2,5,9,Sunny,0.0,1,RTA Control Room
INC2696,2025-04-29 19:00:00,2025-04-29 20:22:00,82,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20868,55.28085,Major Accident,High,3,6,13,Clear,0.0,1,CCTV Detection
INC2798,2025-04-30 18:00:00,2025-04-30 18:24:00,24,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.12535,55.19912,Vehicle Breakdown,Low,1,7,18,Sunny,0.0,1,CCTV Detection
INC3048,2025-04-30 20:00:00,2025-04-30 20:26:00,26,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26391,55.34159,Vehicle Breakdown,Low,1,5,18,Clear,0.0,1,RTA Control Room
INC3231,2025-05-01 07:00:00,2025-05-01 07:16:00,16,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23901,55.3188,Minor Accident,Medium,2,4,6,Sunny,0.0,1,Public Report (app)
INC2553,2025-05-01 14:00:00,2025-05-01 14:37:00,37,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22489,55.27914,Vehicle Breakdown,Low,1,6,7,Partly Cloudy,0.0,0,CCTV Detection
INC2605,2025-05-01 17:00:00,2025-05-01 17:30:00,30,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22515,55.28211,Vehicle Breakdown,Low,1,6,10,Sunny,0.0,1,RTA Control Room
INC3174,2025-05-02 11:00:00,2025-05-02 20:54:00,594,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23187,55.32812,Road Closure (Planned),Medium,4,5,7,Sunny,0.0,0,Public Report (app)
INC3232,2025-05-02 12:00:00,2025-05-02 14:21:00,141,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23782,55.31887,Road Closure (Planned),Medium,4,4,10,Partly Cloudy,0.0,0,Public Report (app)
INC3122,2025-05-02 12:00:00,2025-05-02 12:06:00,6,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.25105,55.35135,Minor Accident,Medium,2,4,9,Partly Cloudy,0.0,0,RTA Control Room
INC2697,2025-05-02 19:00:00,2025-05-02 19:41:00,41,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20828,55.28097,Minor Accident,Medium,2,6,3,Clear,0.0,1,RTA Control Room
INC2606,2025-05-03 12:00:00,2025-05-03 16:58:00,298,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22258,55.28046,Road Closure (Planned),Medium,1,6,10,Hazy,0.0,0,Police Report
INC3300,2025-05-03 18:00:00,2025-05-03 18:22:00,22,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20898,55.24964,Vehicle Breakdown,Low,1,3,4,Partly Cloudy,0.0,1,RTA Control Room
INC2944,2025-05-03 19:00:00,2025-05-03 19:31:00,31,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.16818,55.44166,Vehicle Breakdown,Low,1,5,10,Clear,0.0,1,Public Report (app)
INC2698,2025-05-03 22:00:00,2025-05-03 22:21:00,21,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21081,55.27882,Minor Accident,Medium,2,6,8,Clear,0.0,0,Police Report
INC3175,2025-05-04 17:00:00,2025-05-04 19:31:00,151,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.234,55.32763,Road Closure (Planned),Medium,3,5,15,Partly Cloudy,0.0,1,Public Report (app)
INC3123,2025-05-04 18:00:00,2025-05-04 18:05:00,5,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24866,55.35608,Vehicle Breakdown,Low,1,4,10,Sunny,0.0,1,CCTV Detection
INC3124,2025-05-05 09:00:00,2025-05-05 09:14:00,14,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24889,55.35093,Minor Accident,Medium,2,4,16,Sunny,0.0,1,RTA Control Room
INC3125,2025-05-05 14:00:00,2025-05-05 14:29:00,29,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24689,55.35253,Minor Accident,Medium,1,4,5,Sunny,0.0,0,RTA Control Room
INC3049,2025-05-07 16:00:00,2025-05-07 16:12:00,12,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26416,55.33997,Vehicle Breakdown,Low,1,5,6,Hazy,0.0,1,Public Report (app)
INC2744,2025-05-07 17:00:00,2025-05-07 17:39:00,39,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11684,55.20359,Minor Accident,Medium,1,7,4,Sunny,0.0,1,RTA Control Room
INC2845,2025-05-09 19:00:00,2025-05-09 19:05:00,5,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18642,55.27282,Minor Accident,Medium,2,5,3,Clear,0.0,1,RTA Control Room
INC2657,2025-05-10 00:00:00,2025-05-10 00:23:00,23,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21352,55.2819,Debris on Road,Low,1,6,4,Clear,0.0,0,Police Report
